"symbol","date","close"
"CL=F",2012-05-22,91.660004
"MXN=X",2012-05-22,13.8966
"CL=F",2012-05-23,89.900002
"MXN=X",2012-05-23,13.9697
"CL=F",2012-05-24,90.660004
"MXN=X",2012-05-24,14
"CL=F",2012-05-25,90.860001
"MXN=X",2012-05-25,14.0177
"CL=F",2012-05-27,NA
"MXN=X",2012-05-28,13.943
"CL=F",2012-05-29,90.760002
"MXN=X",2012-05-29,13.8894
"CL=F",2012-05-30,87.82
"MXN=X",2012-05-30,14.1625
"CL=F",2012-05-31,86.529999
"MXN=X",2012-05-31,14.3444
"CL=F",2012-06-01,83.230003
"MXN=X",2012-06-01,14.3034
"CL=F",2012-06-03,NA
"CL=F",2012-06-04,83.980003
"MXN=X",2012-06-04,14.205
"CL=F",2012-06-05,84.290001
"MXN=X",2012-06-05,14.2056
"CL=F",2012-06-06,85.019997
"MXN=X",2012-06-06,14.0224
"CL=F",2012-06-07,84.82
"MXN=X",2012-06-07,14.0621
"CL=F",2012-06-08,84.099998
"MXN=X",2012-06-08,13.915
"CL=F",2012-06-10,NA
"CL=F",2012-06-11,82.699997
"MXN=X",2012-06-11,14.102
"CL=F",2012-06-12,83.32
"MXN=X",2012-06-12,13.9633
"CL=F",2012-06-13,82.620003
"MXN=X",2012-06-13,13.9939
"CL=F",2012-06-14,83.910004
"MXN=X",2012-06-14,13.8751
"CL=F",2012-06-15,84.029999
"MXN=X",2012-06-15,13.915
"CL=F",2012-06-17,NA
"CL=F",2012-06-18,83.269997
"MXN=X",2012-06-18,13.8264
"CL=F",2012-06-19,84.029999
"MXN=X",2012-06-19,13.6782
"CL=F",2012-06-20,81.800003
"MXN=X",2012-06-20,13.6868
"CL=F",2012-06-21,78.199997
"MXN=X",2012-06-21,13.9004
"CL=F",2012-06-22,79.760002
"MXN=X",2012-06-22,13.8507
"CL=F",2012-06-24,NA
"CL=F",2012-06-25,79.209999
"MXN=X",2012-06-25,13.89
"CL=F",2012-06-26,79.360001
"MXN=X",2012-06-26,13.7572
"CL=F",2012-06-27,80.209999
"MXN=X",2012-06-27,13.5611
"CL=F",2012-06-28,77.690002
"MXN=X",2012-06-28,13.6066
"CL=F",2012-06-29,84.959999
"MXN=X",2012-06-29,13.3607
"CL=F",2012-07-01,NA
"CL=F",2012-07-02,83.75
"MXN=X",2012-07-02,13.3209
"CL=F",2012-07-03,NA
"MXN=X",2012-07-03,13.3242
"MXN=X",2012-07-04,13.3267
"CL=F",2012-07-05,87.220001
"MXN=X",2012-07-05,13.3837
"CL=F",2012-07-06,84.449997
"MXN=X",2012-07-06,13.3817
"CL=F",2012-07-08,NA
"CL=F",2012-07-09,85.989998
"MXN=X",2012-07-09,13.3265
"CL=F",2012-07-10,83.910004
"MXN=X",2012-07-10,13.364
"CL=F",2012-07-11,85.809998
"MXN=X",2012-07-11,13.299
"CL=F",2012-07-12,86.080002
"MXN=X",2012-07-12,13.449
"CL=F",2012-07-13,87.099998
"MXN=X",2012-07-13,13.286
"CL=F",2012-07-15,NA
"CL=F",2012-07-16,88.43
"MXN=X",2012-07-16,13.2166
"CL=F",2012-07-17,89.220001
"MXN=X",2012-07-17,13.1397
"CL=F",2012-07-18,89.870003
"MXN=X",2012-07-18,13.129
"CL=F",2012-07-19,92.660004
"MXN=X",2012-07-19,13.206
"CL=F",2012-07-20,91.440002
"MXN=X",2012-07-20,13.355
"CL=F",2012-07-22,NA
"CL=F",2012-07-23,88.139999
"MXN=X",2012-07-23,13.557
"CL=F",2012-07-24,88.5
"MXN=X",2012-07-24,13.709
"CL=F",2012-07-25,88.970001
"MXN=X",2012-07-25,13.5995
"CL=F",2012-07-26,89.389999
"MXN=X",2012-07-26,13.4024
"CL=F",2012-07-27,90.129997
"MXN=X",2012-07-27,13.2311
"CL=F",2012-07-29,NA
"CL=F",2012-07-30,89.779999
"MXN=X",2012-07-30,13.2588
"CL=F",2012-07-31,88.059998
"MXN=X",2012-07-31,13.3382
"CL=F",2012-08-01,88.910004
"MXN=X",2012-08-01,13.3594
"CL=F",2012-08-02,87.129997
"MXN=X",2012-08-02,13.3338
"CL=F",2012-08-03,91.400002
"MXN=X",2012-08-03,13.1292
"CL=F",2012-08-05,NA
"CL=F",2012-08-06,92.199997
"MXN=X",2012-08-06,13.191
"CL=F",2012-08-07,93.669998
"MXN=X",2012-08-07,13.2131
"CL=F",2012-08-08,93.349998
"MXN=X",2012-08-08,13.137
"CL=F",2012-08-09,93.360001
"MXN=X",2012-08-09,13.0893
"CL=F",2012-08-10,92.870003
"MXN=X",2012-08-10,13.0822
"CL=F",2012-08-12,NA
"CL=F",2012-08-13,92.730003
"MXN=X",2012-08-13,13.131
"CL=F",2012-08-14,93.43
"MXN=X",2012-08-14,13.1717
"CL=F",2012-08-15,94.330002
"MXN=X",2012-08-15,13.1264
"CL=F",2012-08-16,95.599998
"MXN=X",2012-08-16,13.1657
"CL=F",2012-08-17,96.010002
"MXN=X",2012-08-17,13.1143
"CL=F",2012-08-19,NA
"CL=F",2012-08-20,95.970001
"MXN=X",2012-08-20,13.1029
"CL=F",2012-08-21,96.68
"MXN=X",2012-08-21,13.1003
"CL=F",2012-08-22,97.260002
"MXN=X",2012-08-22,13.0799
"CL=F",2012-08-23,96.269997
"MXN=X",2012-08-23,13.1661
"CL=F",2012-08-24,96.150002
